"Subject","stimcol","trial","TargAcc","TotAcc","corrResp","procedure","kind","BuffOnset","TrialAcc","RT","n","Resp"
166,"blue",25,75,84,2,"TrialProc","Nontarget",157913,1,969,3,2
166,"blue",26,80,84.61538462,1,"TrialProc","Target",161156,1,699,3,1
166,"blue",27,80,85.18518519,2,"TrialProc","Nontarget",164466,1,499,3,2
166,"blue",28,80,85.71428571,2,"TrialProc","Nontarget",168010,1,523,3,2
166,"blue",29,80,86.20689655,2,"TrialProc","Nontarget",171972,1,953,3,2
166,"blue",30,66.66666667,83.33333333,1,"TrialProc","Target",175031,0,494,3,2
166,"blue",31,71.42857143,83.87096774,1,"TrialProc","Target",178759,1,703,3,1
166,"blue",32,71.42857143,84.375,2,"TrialProc","Nontarget",182738,1,1168,3,2
166,"blue",33,71.42857143,84.84848485,2,"TrialProc","Nontarget",186348,1,1265,3,2
166,"blue",34,71.42857143,85.29411765,2,"TrialProc","Nontarget",189357,1,758,3,2
166,"blue",35,75,85.71428571,1,"TrialProc","Target",192817,1,693,3,1
166,"blue",36,75,86.11111111,2,"TrialProc","Nontarget",196294,1,659,3,2
166,"blue",37,66.66666667,83.78378378,1,"TrialProc","Target",199822,0,666,3,2
166,"blue",38,66.66666667,84.21052632,2,"TrialProc","Nontarget",203265,1,588,3,2
166,"blue",39,70,84.61538462,1,"TrialProc","Target",206993,1,794,3,1
166,"blue",40,70,85,2,"TrialProc","Nontarget",210771,1,1038,3,2
166,"blue",41,70,85.36585366,2,"TrialProc","Nontarget",214633,1,1371,3,2
166,"blue",42,70,85.71428571,2,"TrialProc","Nontarget",217658,1,873,3,2
166,"blue",43,70,86.04651163,2,"TrialProc","Nontarget",221052,1,742,3,2
166,"blue",44,70,86.36363636,2,"TrialProc","Nontarget",224462,1,617,3,2
166,"blue",45,63.63636364,84.44444444,1,"TrialProc","Target",228106,0,734,3,2
166,"blue",46,63.63636364,84.7826087,2,"TrialProc","Nontarget",231785,1,901,3,2
166,"blue",47,66.66666667,85.10638298,1,"TrialProc","Target",235228,1,831,3,1
166,"blue",48,66.66666667,85.41666667,2,"TrialProc","Nontarget",238655,1,734,3,2
166,"blue",49,66.66666667,85.71428571,2,"TrialProc","Nontarget",242349,1,910,3,2
166,"blue",50,66.66666667,86,2,"TrialProc","Nontarget",246060,1,1086,3,2
166,"blue",51,66.66666667,86.2745098,2,"TrialProc","Nontarget",249738,1,1238,3,2
166,"blue",52,66.66666667,86.53846154,2,"TrialProc","Nontarget",252730,1,711,3,2
166,"blue",53,66.66666667,84.90566038,2,"TrialProc","Nontarget",256291,0,759,3,1
166,"blue",54,69.23076923,85.18518519,1,"TrialProc","Target",260420,1,1356,3,1
166,"blue",55,69.23076923,85.45454545,2,"TrialProc","Nontarget",263312,1,732,3,2
166,"blue",56,69.23076923,85.71428571,2,"TrialProc","Nontarget",266672,1,578,3,2
166,"blue",57,71.42857143,85.96491228,1,"TrialProc","Target",270651,1,1051,3,1
166,"blue",58,73.33333333,86.20689655,1,"TrialProc","Target",274094,1,975,3,1
166,"blue",59,68.75,84.74576271,1,"TrialProc","Target",277437,0,789,3,2
166,"blue",60,68.75,85,2,"TrialProc","Nontarget",280781,1,611,3,2
166,"blue",61,68.75,85.24590164,2,"TrialProc","Nontarget",284241,1,562,3,2
166,"blue",62,68.75,85.48387097,2,"TrialProc","Nontarget",287952,1,756,3,2
166,"blue",63,68.75,85.71428571,2,"TrialProc","Nontarget",291429,1,707,3,2
166,"blue",64,68.75,85.9375,2,"TrialProc","Lure",294689,1,433,3,2
166,"purple",1,0,100,2,"TrialProc","Nontarget",220436,1,260,4,2
166,"purple",2,0,100,2,"TrialProc","Nontarget",224080,1,394,4,2
166,"purple",3,0,100,2,"TrialProc","Nontarget",227507,1,306,4,2
166,"purple",4,0,100,2,"TrialProc","Nontarget",231251,1,520,4,2
166,"purple",5,0,100,2,"TrialProc","Nontarget",234695,1,436,4,2
166,"purple",6,0,100,2,"TrialProc","Nontarget",238322,1,549,4,2
166,"purple",7,0,85.71428571,1,"TrialProc","Target",241967,0,679,4,2
166,"purple",8,0,87.5,2,"TrialProc","Nontarget",245243,1,443,4,2
166,"purple",9,50,88.88888889,1,"TrialProc","Target",249740,1,1431,4,1
166,"purple",10,50,90,2,"TrialProc","Nontarget",252833,1,1014,4,2
166,"purple",11,66.66666667,90.90909091,1,"TrialProc","Target",256243,1,910,4,1
166,"purple",12,66.66666667,91.66666667,2,"TrialProc","Nontarget",259469,1,612,4,2
166,"purple",13,75,92.30769231,1,"TrialProc","Target",263531,1,1165,4,1
166,"purple",14,75,92.85714286,2,"TrialProc","Nontarget",266390,1,502,4,2
166,"purple",15,75,93.33333333,2,"TrialProc","Nontarget",270218,1,809,4,2
166,"purple",16,75,93.75,2,"TrialProc","Nontarget",273394,1,463,4,2
166,"purple",17,75,94.11764706,2,"TrialProc","Nontarget",277038,1,589,4,2
166,"purple",18,75,88.88888889,2,"TrialProc","Nontarget",280549,0,582,4,1
166,"purple",19,75,89.47368421,2,"TrialProc","Nontarget",284076,1,590,4,2
166,"purple",20,75,85,2,"TrialProc","Lure",288222,0,1211,4,1
166,"purple",21,75,85.71428571,2,"TrialProc","Nontarget",290980,1,447,4,2
166,"purple",22,60,81.81818182,1,"TrialProc","Target",294942,0,889,4,2
166,"purple",23,60,82.60869565,2,"TrialProc","Nontarget",298101,1,526,4,2
166,"purple",24,60,83.33333333,2,"TrialProc","Nontarget",301595,1,513,4,2
166,"purple",25,60,84,2,"TrialProc","Nontarget",305055,1,451,4,2
166,"purple",26,60,84.61538462,2,"TrialProc","Nontarget",308767,1,642,4,2
166,"purple",27,60,81.48148148,2,"TrialProc","Nontarget",313146,0,0,4,NA
166,"purple",28,60,82.14285714,2,"TrialProc","Nontarget",316389,1,1231,4,2
166,"purple",29,60,82.75862069,2,"TrialProc","Nontarget",319582,1,907,4,2
166,"purple",30,50,80,1,"TrialProc","Target",322441,0,238,4,2
166,"purple",31,57.14285714,80.64516129,1,"TrialProc","Target",326587,1,857,4,1
166,"purple",32,57.14285714,81.25,2,"TrialProc","Nontarget",329813,1,562,4,2
166,"purple",33,57.14285714,81.81818182,2,"TrialProc","Lure",333641,1,874,4,2
166,"purple",34,57.14285714,82.35294118,2,"TrialProc","Nontarget",336984,1,688,4,2
166,"purple",35,57.14285714,82.85714286,2,"TrialProc","Nontarget",340512,1,697,4,2
166,"purple",36,57.14285714,80.55555556,2,"TrialProc","Nontarget",344707,0,1373,4,1
166,"purple",37,57.14285714,81.08108108,2,"TrialProc","Nontarget",347416,1,565,4,2
166,"purple",38,50,78.94736842,1,"TrialProc","Target",350976,0,612,4,2
166,"purple",39,50,79.48717949,2,"TrialProc","Nontarget",354587,1,706,4,2
166,"purple",40,50,80,2,"TrialProc","Nontarget",357997,1,585,4,2
166,"purple",41,55.55555556,80.48780488,1,"TrialProc","Target",361959,1,1031,4,1
166,"purple",42,50,78.57142857,1,"TrialProc","Target",365938,0,0,4,NA
166,"purple",43,50,76.74418605,2,"TrialProc","Nontarget",368846,0,887,4,1
166,"purple",44,50,77.27272727,2,"TrialProc","Nontarget",372474,1,996,4,2
166,"purple",45,50,77.77777778,2,"TrialProc","Nontarget",375851,1,857,4,2
166,"purple",46,50,78.26086957,2,"TrialProc","Nontarget",379060,1,546,4,2
166,"purple",47,45.45454545,76.59574468,1,"TrialProc","Target",382671,0,650,4,2
166,"purple",48,45.45454545,77.08333333,2,"TrialProc","Nontarget",386165,1,620,4,2
166,"purple",49,50,77.55102041,1,"TrialProc","Target",390077,1,1010,4,1
166,"purple",50,50,78,2,"TrialProc","Lure",393336,1,738,4,2
166,"purple",51,50,78.43137255,2,"TrialProc","Nontarget",396880,1,752,4,2
166,"purple",52,53.84615385,78.84615385,1,"TrialProc","Target",400575,1,931,4,1
166,"purple",53,53.84615385,79.24528302,2,"TrialProc","Nontarget",403901,1,747,4,2
166,"purple",54,53.84615385,79.62962963,2,"TrialProc","Nontarget",407362,1,699,4,2
166,"purple",55,53.84615385,80,2,"TrialProc","Nontarget",411006,1,824,4,2
166,"purple",56,57.14285714,80.35714286,1,"TrialProc","Target",414383,1,675,4,1
166,"purple",57,57.14285714,78.94736842,2,"TrialProc","Nontarget",418278,0,1041,4,1
166,"purple",58,57.14285714,79.31034483,2,"TrialProc","Nontarget",421504,1,745,4,2
166,"purple",59,57.14285714,79.66101695,2,"TrialProc","Nontarget",424780,1,506,4,2
166,"purple",60,60,80,1,"TrialProc","Target",428692,1,890,4,1
166,"purple",61,56.25,78.68852459,1,"TrialProc","Target",432002,0,683,4,2
166,"purple",62,56.25,79.03225806,2,"TrialProc","Nontarget",435412,1,582,4,2
166,"purple",63,56.25,79.36507937,2,"TrialProc","Nontarget",439056,1,707,4,2
166,"purple",64,56.25,79.6875,2,"TrialProc","Nontarget",442517,1,649,4,2
166,"red",1,0,100,2,"TrialProc","Nontarget",213481,1,325,2,2
166,"red",2,0,100,2,"TrialProc","Nontarget",217259,1,583,2,2
166,"red",3,0,100,2,"TrialProc","Nontarget",220970,1,774,2,2
166,"red",4,0,100,2,"TrialProc","Nontarget",224497,1,775,2,2
166,"red",5,0,100,2,"TrialProc","Nontarget",228008,1,751,2,2
166,"red",6,0,100,2,"TrialProc","Nontarget",231485,1,713,2,2
166,"red",7,0,85.71428571,2,"TrialProc","Nontarget",235096,0,811,2,1
166,"red",8,100,87.5,1,"TrialProc","Target",239108,1,1304,2,1
166,"red",9,100,88.88888889,2,"TrialProc","Nontarget",242718,1,1398,2,2
166,"red",10,100,90,2,"TrialProc","Nontarget",245995,1,1153,2,2
166,"red",11,100,90.90909091,2,"TrialProc","Nontarget",249238,1,883,2,2
166,"red",12,100,91.66666667,1,"TrialProc","Target",252682,1,804,2,1
166,"red",13,100,92.30769231,1,"TrialProc","Target",256075,1,680,2,1
166,"red",14,100,92.85714286,2,"TrialProc","Lure",259769,1,863,2,2
166,"red",15,100,86.66666667,2,"TrialProc","Nontarget",263648,0,1229,2,1
166,"red",16,100,87.5,1,"TrialProc","Target",266907,1,984,2,1
166,"red",17,100,88.23529412,2,"TrialProc","Nontarget",270535,1,1094,2,2
166,"red",18,100,88.88888889,2,"TrialProc","Nontarget",273694,1,719,2,2
166,"red",19,100,89.47368421,2,"TrialProc","Nontarget",277171,1,671,2,2
166,"red",20,100,90,1,"TrialProc","Target",280816,1,785,2,1
166,"red",21,100,90.47619048,2,"TrialProc","Nontarget",284460,1,911,2,2
166,"red",22,100,86.36363636,2,"TrialProc","Lure",287987,0,934,2,1
166,"red",23,100,86.95652174,2,"TrialProc","Nontarget",291615,1,1043,2,2
166,"red",24,100,87.5,1,"TrialProc","Target",294941,1,846,2,1
166,"red",25,100,88,1,"TrialProc","Target",298586,1,975,2,1
166,"red",26,100,88.46153846,2,"TrialProc","Nontarget",301912,1,771,2,2
166,"red",27,100,88.88888889,2,"TrialProc","Nontarget",305540,1,882,2,2
166,"red",28,100,89.28571429,2,"TrialProc","Lure",309117,1,946,2,2
166,"red",29,100,86.20689655,2,"TrialProc","Lure",312511,0,819,2,1
166,"red",30,100,86.66666667,2,"TrialProc","Nontarget",316222,1,1006,2,2
166,"red",31,87.5,83.87096774,1,"TrialProc","Target",320033,0,1298,2,2
166,"red",32,88.88888889,84.375,1,"TrialProc","Target",323092,1,843,2,1
166,"red",33,90,84.84848485,1,"TrialProc","Target",326803,1,1026,2,1
166,"red",34,90,85.29411765,2,"TrialProc","Nontarget",329846,1,539,2,2
166,"red",35,90.90909091,85.71428571,1,"TrialProc","Target",333473,1,643,2,1
166,"red",36,90.90909091,86.11111111,2,"TrialProc","Nontarget",336917,1,580,2,2
166,"red",37,90.90909091,86.48648649,2,"TrialProc","Nontarget",340578,1,730,2,2
166,"red",38,83.33333333,84.21052632,1,"TrialProc","Target",344456,0,1090,2,2
166,"red",39,83.33333333,84.61538462,2,"TrialProc","Nontarget",347866,1,976,2,2
166,"red",40,83.33333333,85,2,"TrialProc","Nontarget",351544,1,1126,2,2
166,"red",41,83.33333333,82.92682927,2,"TrialProc","Lure",354837,0,886,2,1
166,"red",42,83.33333333,83.33333333,2,"TrialProc","Nontarget",358398,1,933,2,2
166,"red",43,83.33333333,81.39534884,2,"TrialProc","Nontarget",362477,0,0,2,NA
166,"red",44,84.61538462,81.81818182,1,"TrialProc","Target",365285,1,795,2,1
166,"red",45,84.61538462,82.22222222,2,"TrialProc","Nontarget",368712,1,708,2,2
166,"red",46,84.61538462,82.60869565,2,"TrialProc","Nontarget",372657,1,1132,2,2
166,"red",47,84.61538462,82.9787234,2,"TrialProc","Nontarget",375783,1,748,2,2
166,"red",48,85.71428571,83.33333333,1,"TrialProc","Target",379444,1,895,2,1
166,"red",49,85.71428571,83.67346939,2,"TrialProc","Nontarget",383490,1,1421,2,2
166,"red",50,85.71428571,84,2,"TrialProc","Nontarget",386348,1,755,2,2
166,"red",51,86.66666667,84.31372549,1,"TrialProc","Target",389976,1,867,2,1
166,"red",52,86.66666667,84.61538462,2,"TrialProc","Nontarget",393436,1,814,2,2
166,"red",53,86.66666667,84.90566038,2,"TrialProc","Nontarget",396997,1,865,2,2
166,"red",54,86.66666667,83.33333333,2,"TrialProc","Lure",400608,0,967,2,1
166,"red",55,86.66666667,83.63636364,2,"TrialProc","Nontarget",403717,1,564,2,2
166,"red",56,86.66666667,83.92857143,2,"TrialProc","Nontarget",407211,1,549,2,2
166,"red",57,87.5,84.21052632,1,"TrialProc","Target",410721,1,549,2,1
166,"red",58,87.5,84.48275862,2,"TrialProc","Nontarget",414332,1,638,2,2
166,"red",59,87.5,84.74576271,2,"TrialProc","Nontarget",418127,1,908,2,2
166,"red",60,87.5,85,2,"TrialProc","Nontarget",421788,1,1036,2,2
166,"red",61,87.5,85.24590164,2,"TrialProc","Nontarget",425014,1,737,2,2
166,"red",62,87.5,83.87096774,2,"TrialProc","Nontarget",429293,0,0,2,NA
166,"red",63,87.5,84.12698413,2,"TrialProc","Nontarget",432352,1,1047,2,2
166,"red",64,87.5,82.8125,2,"TrialProc","Nontarget",435680,0,867,2,1
167,"black",1,0,0,2,"TrialProc","Nontarget",134484,0,0,1,NA
167,"black",2,0,0,2,"TrialProc","Nontarget",138016,0,0,1,NA
167,"black",3,0,0,2,"TrialProc","Nontarget",141549,0,0,1,NA
167,"black",4,0,25,2,"TrialProc","Nontarget",144798,1,1209,1,2
167,"black",5,0,40,2,"TrialProc","Lure",148014,1,897,1,2
167,"black",6,100,50,1,"TrialProc","Target",151247,1,603,1,1
167,"black",7,100,57.14285714,2,"TrialProc","Nontarget",154679,1,504,1,2
167,"black",8,100,62.5,2,"TrialProc","Nontarget",158178,1,481,1,2
167,"black",9,100,66.66666667,2,"TrialProc","Nontarget",161878,1,642,1,2
167,"black",10,100,70,1,"TrialProc","Target",165343,1,574,1,1
167,"black",11,100,72.72727273,2,"TrialProc","Nontarget",169143,1,860,1,2
167,"black",12,100,75,2,"TrialProc","Lure",172409,1,605,1,2
167,"black",13,100,76.92307692,2,"TrialProc","Nontarget",175924,1,578,1,2
167,"black",14,100,78.57142857,2,"TrialProc","Lure",179591,1,724,1,2
167,"black",15,100,80,2,"TrialProc","Nontarget",183056,1,678,1,2
167,"black",16,100,81.25,2,"TrialProc","Lure",186439,1,526,1,2
167,"black",17,100,82.35294118,2,"TrialProc","Nontarget",189938,1,504,1,2
167,"black",18,100,83.33333333,2,"TrialProc","Nontarget",193620,1,658,1,2
167,"black",19,100,84.21052632,1,"TrialProc","Target",197136,1,654,1,1
167,"black",20,100,85,2,"TrialProc","Nontarget",200419,1,409,1,2
167,"black",21,100,85.71428571,1,"TrialProc","Target",204051,1,516,1,1
167,"black",22,100,86.36363636,2,"TrialProc","Nontarget",207517,1,455,1,2
167,"black",23,100,86.95652174,2,"TrialProc","Nontarget",210966,1,385,1,2
167,"black",24,100,87.5,2,"TrialProc","Nontarget",214799,1,672,1,2
167,"black",25,100,88,1,"TrialProc","Target",218281,1,636,1,1
167,"black",26,100,88.46153846,2,"TrialProc","Nontarget",221697,1,514,1,2
167,"black",27,100,88.88888889,1,"TrialProc","Target",225330,1,617,1,1
167,"black",28,100,89.28571429,1,"TrialProc","Target",229529,1,1283,1,1
167,"black",29,100,89.65517241,2,"TrialProc","Nontarget",232428,1,642,1,2
167,"black",30,100,90,2,"TrialProc","Nontarget",235744,1,437,1,2
167,"black",31,100,90.32258065,1,"TrialProc","Target",239360,1,522,1,1
167,"black",32,100,90.625,2,"TrialProc","Nontarget",242926,1,547,1,2
167,"black",33,100,90.90909091,2,"TrialProc","Nontarget",246425,1,517,1,2
167,"black",34,100,91.17647059,2,"TrialProc","Nontarget",249957,1,517,1,2
167,"black",35,100,91.42857143,2,"TrialProc","Lure",253556,1,588,1,2
167,"black",36,100,91.66666667,1,"TrialProc","Target",257122,1,636,1,1
167,"black",37,100,91.89189189,2,"TrialProc","Nontarget",260588,1,569,1,2
167,"black",38,100,92.10526316,1,"TrialProc","Target",263987,1,432,1,1
167,"black",39,100,92.30769231,2,"TrialProc","Nontarget",267587,1,502,1,2
167,"black",40,100,92.5,1,"TrialProc","Target",271102,1,485,1,1
167,"black",41,100,92.68292683,2,"TrialProc","Nontarget",274502,1,355,1,2
167,"black",42,100,92.85714286,2,"TrialProc","Lure",278167,1,488,1,2
167,"black",43,100,93.02325581,2,"TrialProc","Lure",281700,1,474,1,2
167,"black",44,100,93.18181818,2,"TrialProc","Nontarget",285316,1,573,1,2
167,"black",45,100,93.33333333,2,"TrialProc","Nontarget",288748,1,485,1,2
167,"black",46,100,93.47826087,2,"TrialProc","Nontarget",292348,1,548,1,2
167,"black",47,100,93.61702128,2,"TrialProc","Lure",295697,1,373,1,2
167,"black",48,100,93.75,1,"TrialProc","Target",299279,1,435,1,1
167,"black",49,100,93.87755102,2,"TrialProc","Nontarget",302845,1,472,1,2
167,"black",50,100,94,2,"TrialProc","Nontarget",306278,1,384,1,2
167,"black",51,100,94.11764706,1,"TrialProc","Target",310077,1,647,1,1
167,"black",52,100,94.23076923,1,"TrialProc","Target",313543,1,588,1,1
167,"black",53,100,94.33962264,2,"TrialProc","Nontarget",317042,1,555,1,2
167,"black",54,100,94.44444444,2,"TrialProc","Nontarget",320558,1,531,1,2
167,"black",55,100,94.54545455,2,"TrialProc","Nontarget",324123,1,566,1,2
167,"black",56,100,94.64285714,1,"TrialProc","Target",327556,1,471,1,1
167,"black",57,100,94.73684211,2,"TrialProc","Nontarget",331272,1,638,1,2
167,"black",58,100,94.82758621,2,"TrialProc","Nontarget",334704,1,540,1,2
167,"black",59,100,94.91525424,2,"TrialProc","Nontarget",338287,1,609,1,2
167,"black",60,100,95,2,"TrialProc","Nontarget",341753,1,542,1,2
167,"black",61,100,95.08196721,2,"TrialProc","Nontarget",345352,1,613,1,2
167,"black",62,100,95.16129032,2,"TrialProc","Nontarget",348734,1,469,1,2
167,"black",63,100,95.23809524,1,"TrialProc","Target",352417,1,608,1,1
167,"black",64,100,95.3125,2,"TrialProc","Nontarget",355783,1,452,1,2
167,"blue",1,0,100,2,"TrialProc","Nontarget",57813,1,685,3,2
167,"blue",2,0,100,2,"TrialProc","Nontarget",61245,1,575,3,2
167,"blue",3,0,100,2,"TrialProc","Nontarget",64778,1,584,3,2
167,"blue",4,0,100,2,"TrialProc","Nontarget",68410,1,688,3,2
167,"blue",5,0,100,2,"TrialProc","Nontarget",71876,1,613,3,2
167,"blue",6,0,100,2,"TrialProc","Nontarget",75409,1,618,3,2
167,"blue",7,0,100,2,"TrialProc","Nontarget",78841,1,517,3,2
167,"blue",8,0,100,2,"TrialProc","Lure",82840,1,981,3,2
167,"blue",9,0,100,2,"TrialProc","Nontarget",86839,1,1446,3,2
167,"blue",10,0,100,2,"TrialProc","Nontarget",89789,1,868,3,2
167,"blue",11,0,100,2,"TrialProc","Nontarget",93188,1,728,3,2
167,"blue",12,100,100,1,"TrialProc","Target",96720,1,742,3,1
167,"blue",13,100,100,2,"TrialProc","Nontarget",100036,1,533,3,2
167,"blue",14,100,100,1,"TrialProc","Target",103519,1,482,3,1
167,"blue",15,100,100,2,"TrialProc","Nontarget",107185,1,611,3,2
167,"blue",16,100,100,1,"TrialProc","Target",110634,1,530,3,1
167,"blue",17,100,100,2,"TrialProc","Nontarget",114266,1,638,3,2
167,"blue",18,100,94.44444444,2,"TrialProc","Nontarget",118649,0,0,3,NA
167,"blue",19,100,94.73684211,2,"TrialProc","Lure",121815,1,1140,3,2
167,"blue",20,100,95,2,"TrialProc","Lure",125164,1,975,3,2
167,"blue",21,100,95.23809524,1,"TrialProc","Target",128280,1,562,3,1
167,"blue",22,100,95.45454545,2,"TrialProc","Nontarget",131679,1,425,3,2
167,"blue",23,100,95.65217391,2,"TrialProc","Nontarget",135212,1,426,3,2
167,"blue",24,100,95.83333333,2,"TrialProc","Nontarget",138861,1,552,3,2
167,"blue",25,100,96,2,"TrialProc","Nontarget",142477,1,624,3,2
167,"blue",26,100,96.15384615,2,"TrialProc","Nontarget",146009,1,629,3,2
167,"blue",27,100,96.2962963,1,"TrialProc","Target",149891,1,993,3,1
167,"blue",28,100,96.42857143,2,"TrialProc","Nontarget",153624,1,1196,3,2
167,"blue",29,100,96.55172414,1,"TrialProc","Target",156707,1,750,3,1
167,"blue",30,100,96.66666667,1,"TrialProc","Target",160356,1,867,3,1
167,"blue",31,100,96.77419355,2,"TrialProc","Nontarget",163772,1,748,3,2
167,"blue",32,100,96.875,2,"TrialProc","Nontarget",167254,1,698,3,2
167,"blue",33,100,96.96969697,2,"TrialProc","Nontarget",170687,1,600,3,2
167,"blue",34,100,97.05882353,1,"TrialProc","Target",174369,1,750,3,1
167,"blue",35,100,97.14285714,2,"TrialProc","Nontarget",177918,1,772,3,2
167,"blue",36,100,97.22222222,2,"TrialProc","Nontarget",181351,1,683,3,2
167,"blue",37,100,97.2972973,2,"TrialProc","Nontarget",184717,1,516,3,2
167,"blue",38,100,97.36842105,2,"TrialProc","Nontarget",188399,1,671,3,2
167,"blue",39,100,97.43589744,1,"TrialProc","Target",191849,1,580,3,1
167,"blue",40,100,97.5,2,"TrialProc","Nontarget",195298,1,495,3,2
167,"blue",41,100,97.56097561,1,"TrialProc","Target",199063,1,726,3,1
167,"blue",42,100,97.61904762,1,"TrialProc","Target",202413,1,542,3,1
167,"blue",43,100,97.6744186,2,"TrialProc","Nontarget",206112,1,711,3,2
167,"blue",44,100,97.72727273,2,"TrialProc","Nontarget",209844,1,919,3,2
167,"blue",45,100,97.77777778,1,"TrialProc","Target",212927,1,468,3,1
167,"blue",46,100,97.82608696,2,"TrialProc","Nontarget",216702,1,690,3,2
167,"blue",47,100,97.87234043,2,"TrialProc","Nontarget",220142,1,594,3,2
167,"blue",48,100,97.91666667,2,"TrialProc","Nontarget",223974,1,895,3,2
167,"blue",49,100,97.95918367,2,"TrialProc","Nontarget",227607,1,999,3,2
167,"blue",50,92.30769231,96,1,"TrialProc","Target",231240,0,1107,3,2
167,"blue",51,92.30769231,96.07843137,2,"TrialProc","Nontarget",234622,1,957,3,2
167,"blue",52,92.85714286,96.15384615,1,"TrialProc","Target",237771,1,585,3,1
167,"blue",53,92.85714286,96.22641509,2,"TrialProc","Nontarget",241454,1,738,3,2
167,"blue",54,92.85714286,96.2962963,2,"TrialProc","Nontarget",244853,1,602,3,2
167,"blue",55,92.85714286,96.36363636,2,"TrialProc","Lure",248702,1,918,3,2
